I_trMrho_e,I_sign_e
0.00106452,0.000375307
0.00294975,0.000148849
0.00899999,1.14066e-05
0.00185492,1.46724e-06
0.00185938,0.00112213
0.00284534,0.00106754
0.00294959,7.70691e-05
0.00188926,0.000102121
0.0192901,6.93423e-06
0.00548757,0.000287748
0.00163479,3.07541e-06
0.00211162,2.94499e-05
0.00332068,3.20343e-16
0.0280783,0.00219604
0.00437867,1.46724e-06
0.00705066,0.000123051
0.0105218,0.00547602
0.0113399,1.27061e-05
0.00167321,0.00013223
0.0142678,0.00329601
0.0490908,0.00983268
0.0108497,0.00148466
0.016505,0.000376746
0.00766028,0
0.0152205,0.000210131
0.00187639,0.000271807
0.00185327,0.000820746
0.00619801,0.00119571
0.0111052,0.000770285
0.0122636,0.00103524
0.00484748,0.00105947
0.00494308,0.000427437
0.00281242,1.23086e-05
0.00351836,5.30415e-06
0.0285598,0.00642976
0.00746983,0.000913141
0.00159345,4.40176e-06
0.00873696,0.00198866
0.00461115,3.42512e-05
0.0106297,4.59799e-05
0.0142647,0.000639032
0.00292346,0.00183499
0.0226786,0
0.00164669,6.95538e-06
0.00520717,0.0018427
0.0202926,0.00708032
0.00570111,6.84946e-06
0.002617,0.000916935
0.000601918,7.33634e-06
0.0351391,0.00711932
0.00108903,0.000647845
0.0216975,0.00294983
0.00330014,0.000100878
0.00740266,3.20343e-16
0.0298135,3.20343e-16
0.0141071,0.00563331
0.0134906,2.92279e-05
0.00742454,3.4387e-05
0.00296067,0
0.00147328,0.000146666
0.00274006,-3.35831e-16
0.00550297,7.3999e-05
0.00141405,7.46534e-06
0.00623718,5.94306e-05
0.00569251,0.00228396
0.0275056,0.000739947
0.0316351,0.00194999
0.0182733,0.00183445
0.00562707,0.000610145
0.0118581,0.000140925
0.00115301,4.76739e-05
0.00909862,0.00016002
0.0045983,0.000216804
0.000978712,8.37446e-06
0.0296745,0.00858966
0.00298483,0.00130349
0.000293608,-3.35831e-16
0.00274821,0.000377972
0.00335145,0.000190725
0.00504709,4.03867e-07
0.00982957,4.25575e-05
0.00207686,0.000350575
0.00448304,0.000990283
0.015947,0.000585649
0.000741798,0
0.000327858,3.43522e-06
0.00545447,0.00326852
0.00145354,0.000587651
0.00681136,0.00127728
0.00445365,2.93449e-06
0.000524214,6.05582e-08
0.0221015,0.0037812
0.00670669,0.00110096
0.00615914,0.00241376
0.00548921,5.33206e-07
0.00176102,3.87829e-05
0.00148469,0.000471848
0.00375115,0.00195124
0.00148176,1.39311e-05
0.00530146,0.0010909
0.00702956,0.000303876
0.00263175,2.88632e-05
0.00293652,8.38104e-05
0.00178048,0.000333466
0.0124594,0.0078284
0.00196373,0.000471515
0.0111011,0.000155546
0.00162782,0.000460484
0.000735045,0.000103108
0.00365085,0.00101799
0.0152821,0.00022212
0.0145987,0
0.00108888,2.44104e-05
0.0051537,8.94552e-06
0.0102415,0.00396187
0.00127373,0.000257451
0.0104225,2.20102e-05
0.0104357,8.65934e-05
0.00153581,5.37461e-06
0.00159194,3.30526e-05
0.00259147,0.000197541
0.0190703,0.00604785
0.00214444,0.000559542
0.00845117,0.00195808
0.000400442,0.000149822
0.00765809,0.000987867
0.00847965,0.00368137
0.00127762,0.000448216
0.0044278,3.10264e-08
0.000313602,1.11182e-06
0.00397436,5.8622e-05
0.0163656,0.0016648
0.00186663,9.06683e-05
0.00430654,0.000624107
0.00286029,4.74044e-05
0.0158461,0.00140995
0.00387748,3.99607e-06
0.0195492,0.00100573
0.00462648,0.000280118
0.00118193,2.13817e-05
0.00480251,0.00176576
0.035374,0.000563084
0.00367905,1.17274e-06
0.00784118,0.00119102
0.00236468,3.07183e-06
0.0113282,0.00062593
0.00311575,0.000297799
0.00562854,0.000218496
0.000486931,3.20343e-16
0.0010268,0.000319513
0.00461369,0.00281835
0.00571403,0.00212046
0.0311281,0.00419665
0.008302,0.000339477
0.0081908,4.40176e-06
0.00819716,0.00485066
0.0018959,0.000821987
0.000977345,0.000211368
0.00209747,0.000122542
0.00460872,7.92667e-07
0.00177829,0
0.00624517,6.39588e-05
0.00756947,0.00140805
0.00185941,0.000205652
0.0030054,0.0017443
0.000346401,2.02791e-05
0.00327875,6.98234e-06
0.0128803,0.00411204
0.00261604,0
0.00186891,0.000541632
0.00193057,0.000144039
0.000823404,3.41115e-05
0.0175438,1.0271e-05
0.0125351,0.00136616
0.00112392,-3.35831e-16
0.00209041,0.000176042
0.00166189,0.00113225
0.00467667,2.29534e-05
0.0106007,2.34776e-05
0.00560075,0.000364982
0.00121834,0.000306654
0.00336202,0.00147018
0.0028601,0.000107473
0.00152257,3.54615e-05
0.00426677,0.000103389
0.00197369,0.00107084
0.0265501,6.15054e-05
0.00290495,0.00114738
0.00291452,0.00109862
0.0147033,5.86904e-06
0.00331373,5.04782e-06
0.000401245,5.77903e-07
0.00329185,0.00013991
0.00484811,0.00160944
0.00263344,7.59509e-05
0.00826404,0.00313565
0.00744067,6.23229e-05
0.0183506,0.00172854
0.0207527,0.000919213
0.00145102,4.80543e-05
0.0107982,0.000869172
0.011561,0.00339278
0.0271994,0.00875019
0.00898488,0.0055966
0.0159421,8.11674e-05
0.00807495,0.00266124
0.00329685,0.000164303
0.00420178,0.000373326
0.00191641,0.000434336
0.000933798,0.000159364
0.0133018,0.00028046
0.00307545,0.000116341
0.00182054,7.26842e-05
0.00412588,0.000600139
0.00230495,1.0799e-05
0.00101783,0.000156442
0.0200445,0.00478075
0.0105384,0.00294314
0.00591422,0.000803759
0.00201132,6.34136e-07
0.0012771,0.000338576
0.00445383,0.000186158
0.00402741,0.000841003
0.00393615,0.000270758
0.00141806,-3.35831e-16
0.00554958,1.0226e-05
0.00364941,4.65171e-05
0.00253093,0.000112553
0.031494,0
0.00714958,0.0013035
0.000890498,5.86904e-06
0.00375849,5.65428e-06
0.00502006,0.000242339
0.00406802,2.44999e-05
0.00696218,0.000132725
0.00543745,0.000226589
0.0269133,0.00874907
0.00399466,0.000250759
0.0331644,0.00162782
0.00111531,0.000377634
0.0063784,0.000749624
0.012852,0.000104864
0.00637266,0
0.00838208,0.00330577
0.00192789,0.000509013
0.00123168,0.000344675
0.000523685,1.40734e-05
0.0255132,0.00415177
0.0488366,0.00815841
0.00477147,2.73801e-05
0.00433398,0.00112492
0.00924336,0.000443493
0.0151392,0.000419175
0.00133531,0.000444584
0.0018386,3.20343e-16
0.00766118,7.36531e-07
0.00327653,1.7635e-06
0.00700967,0.000621941
0.0164346,1.78104e-08
0.000683122,8.81348e-05
0.00723128,0.000814389
0.000624081,4.91938e-08
0.00245888,0.00048805
0.00313649,0.00149107
0.00451879,1.39528e-05
0.00115086,9.34246e-06
0.00715494,0
0.00119773,0.000273552
0.0256372,0.00464989
0.00644165,0.0013895
0.00033155,0.000115406
0.00113077,0.00017878
0.00684423,4.21337e-05
0.000770322,1.98475e-09
0.001759,0.000109
0.00241743,0.000200244
0.00819732,7.33634e-06
0.00205109,1.31418e-05
0.0117297,0.00410439
0.00254332,0.000223711
0.00832333,8.53829e-06
0.0283446,0.00351688
0.013666,0.00147206
0.0143707,1.61405e-05
0.00627513,1.76079e-05
0.00820003,3.20343e-16
0.0045227,1.87389e-05
0.00551278,0.00274461
0.00773007,0.00149322
0.00519018,0.000807143
0.00670503,0.000119651
0.000601844,0
0.00220835,0
0.0235751,3.20343e-16
0.00231906,0.000184766
0.00753062,0.00117906
0.00401251,0.000731083
0.00662986,1.05899e-06
0.00234804,0.000257475
0.00630271,0.000255017
0.00816204,1.98625e-05
0.00477057,0.00124678
0.00165978,1.37326e-06
0.0044871,4.08406e-05
0.0242581,0.0025015
0.00399912,0.000363215
0.0255141,0.00851057
0.00324061,1.42132e-06
0.00229063,0.000769541
0.00808402,0.0010786
0.00591886,0.00198324
0.0087032,1.40419e-07
0.00126679,6.80393e-06
0.00786958,2.0582e-05
0.0108967,1.5325e-05
0.0109461,0.00014501
0.0121704,0.00297175
0.00357149,7.90503e-06
0.00244543,0.000292686
0.00197923,1.90753e-05
0.00383593,1.46724e-06
0.0211643,0.00140779
0.00177502,2.39594e-06
0.00538997,1.46724e-06
0.0105803,1.46724e-06
0.00234877,0.000163777
0.00891133,0.00463643
0.00943056,0.000874385
0.00398978,0.000152883
0.00112712,0.000373449
0.00882214,4.48607e-06
0.000416622,0.000166623
0.00281106,0.00101762
0.0400082,0.00327138
0.00318273,9.51412e-06
0.00308585,3.5386e-05
0.0236375,0.00928632
0.00248926,4.12438e-05
0.0128713,0
0.00187077,0
0.000631307,8.16397e-05
0.000287411,1.64131e-05
0.0110679,6.46269e-05
0.00145435,0.000317368
0.00046825,0.00012151
0.00588632,0.000598144
0.00156892,0.000989315
0.00350773,0.00187403
0.00199398,0.000987432
0.00228512,5.65428e-06
0.0156643,0.00856898
0.0140836,1.0271e-05
0.00863971,0.000175399
0.00218807,0.000206065
0.0148108,0.00558431
0.0242141,0.00536283
0.000806529,1.25617e-05
0.00399403,0.00273438
0.00543423,0.000112375
0.00437212,0
0.0030503,0
0.0132065,5.0939e-05
0.0200695,0.00435833
0.011643,2.9533e-05
0.00191417,0.000232011
0.011524,0.00668929
0.00510355,0.00121937
0.00234713,7.80687e-06
0.00892507,8.3752e-05
0.00442988,0.000834916
0.00512822,0
0.00199969,8.08596e-05
0.00218636,5.28302e-05
0.0166632,0
0.00096894,0.000414409
0.00280752,0.00156334
0.0212419,6.75089e-05
0.00909273,0.000778376
0.0143363,0.000997333
0.00116047,5.17908e-06
0.00120437,4.48541e-07
0.00141268,0.000113703
0.00581564,0.00254467
0.00154401,3.69104e-05
0.014602,0.00111901
0.00119188,5.63904e-06
0.00335769,1.99516e-05
0.00203972,0.000155736
0.00550533,2.93449e-06
0.00347945,1.32057e-05
0.00537067,0.000124961
0.0437265,0.0112117
0.00199586,0.000633112
0.013506,0.00163264
0.000758988,5.11523e-05
0.00842966,0.00138155
0.0042664,4.01168e-05
0.00193609,0.000553359
0.0359588,0.00957317
0.00632942,0.00265267
0.00826475,0
0.0106767,0.00270075
0.00306743,0.000232062
0.00924699,0.000950671
0.00576748,7.04448e-05
0.0105518,3.22828e-05
0.00233002,8.59344e-05
0.00559572,1.70646e-05
0.0030356,0
0.00176494,4.97348e-05
0.0100474,0.000619883
0.00557086,0.000480858
0.00242153,0.00133241
0.00991455,0
0.0317792,0.00341149
0.0203967,0.000116553
0.00120934,0.000143676
0.000928036,0.000103995
0.0246828,0.00118731
0.00702071,1.46724e-06
0.00321056,0.000696197
0.0396674,0.00445987
0.00991329,0.00227167
0.00463093,0.000945292
0.00865592,2.78801e-05
0.00880023,6.78834e-06
0.0040485,0
0.0355061,0.00419894
0.00497786,1.46724e-06
0.00261118,0.00130142
0.00756571,3.69882e-07
0.00129186,0
0.00952899,1.7579e-05
0.0202541,5.86904e-06
0.00715019,1.04591e-05
0.00123895,0.000545497
0.00320548,0.00038276
0.00200116,2.93449e-06
0.00432301,0.000917799
0.00167072,7.90742e-05
0.00545541,0.00102146
0.00330356,0.00073532
0.00491205,0.00284083
0.00203759,0.00058621
0.00250192,5.65428e-06
0.0148471,0.000205699
0.00107168,0.000101416
0.00164549,2.56587e-05
0.0200256,0.000493605
0.0353258,0.012251
0.00482687,0.000857873
0.00435549,1.94049e-06
0.00116652,0.000451803
0.000434984,5.98653e-05
0.00153636,6.6281e-05
0.00165522,1.45861e-07
0.0114191,4.21551e-06
0.00155201,9.5212e-06
0.00570897,0.00380248
0.0014201,0.000341693
0.00211418,0.000697508
0.00507184,0.000685464
0.00105099,1.89484e-05
0.013248,0.00132155
0.00658039,0.000295658
0.00234253,0.000318129
0.00200529,0
0.000808417,0.000191297
0.00302236,8.48688e-06
0.00840208,0
0.00461419,0.000735061
0.00324048,2.52355e-06
0.00396712,0.00122557
0.00381507,0.000144407
0.00230807,0.000106289
0.0340705,0.00696474
0.0376746,0.000145852
0.00245943,9.56973e-06
0.0274444,0.00801242
0.019375,0.00493538
0.0129111,0.00106627
0.00246339,0.00128477
0.0130051,6.84948e-05
0.00193154,0.000991597
0.00380351,0.000349814
0.00900473,0.000845081
0.000541,1.42149e-07
0.034036,0.00125013
0.00426504,1.84706e-05
0.00158102,0.000557091
0.00595483,0.000671374
0.00363357,9.46145e-08
0.00115556,0.000579225
0.0113394,5.0644e-05
0.00185931,0.000125428
0.00432234,0.000286993
0.00453551,0.000517016
0.0024436,9.81123e-05
0.00681702,0.000330518
0.00580537,0
0.00255973,0.000412285
0.00684837,0.000649915
0.00301056,0.00137743
0.00985701,0.000106231
0.00775623,0.000290768
0.0051802,0
0.00212278,0.00142706
0.0362451,0.00861864
0.00518799,0.0017478
0.00191653,0.000478345
0.00113755,0.00081082
0.00500968,0.000595758
0.00740969,0.000742465
0.00536881,0.000389093
0.00568928,3.20343e-16
0.00555487,0.000342856
0.00121481,2.459e-08
0.0233176,0.00710793
0.00165817,2.20043e-05
0.00298575,0
0.00794234,0.000416436
0.0113407,0.000722733
0.00184497,1.13092e-05
0.00108667,3.82284e-05
0.00246755,0.000186862
0.00170457,0.00063709
0.00994888,0.00264482
0.0129378,0.00162324
0.00248411,0.000194261
0.0328416,9.20014e-07
0.026919,0.00231623
0.00209002,5.68384e-05
0.00352752,0.000808177
0.0279472,0.000407368
0.00279273,0
0.00514279,4.40176e-06
0.00321277,0.00040875
0.00785219,0.000939616
0.00110138,0.000268898
0.00452046,0.000270958
0.00190382,0.000145053
0.00713708,1.90753e-05
0.00342214,2.04367e-05
0.00715577,8.80365e-06
0.00145822,9.89087e-05
0.00148283,6.18534e-07
0.00450885,0
0.0027624,0.0016331
0.000997681,4.48541e-07
0.00523098,0.000170285
0.000583879,1.36899e-06
0.00542296,8.05676e-06
0.00045093,0.000133879
0.0114805,0.000338517
0.00588781,0.00109044
0.0146746,0.00822583
0.0140489,6.11274e-06
0.00180318,1.46724e-06
0.00281621,5.82991e-05
0.00274815,6.56172e-05
0.00261264,0.000164486
0.00768163,3.29142e-05
0.00317473,1.59287e-07
0.00666404,0.00014271
0.000665281,0.000223443
0.00886147,0.000384315
0.000759978,1.37866e-05
0.0164965,0
0.00102383,3.17797e-06
0.0151732,7.59189e-05
0.000967794,4.82512e-05
0.000293716,1.86376e-07
0.00724653,0
0.00641223,0.000289259
0.00218693,0.00080779
0.0133258,0.00211432
0.000444723,3.42846e-05
0.00236832,0.000287216
0.000524252,0.000130435
0.00137844,0.000684915
0.0174637,0.00345732
0.00751208,0.000531449
0.00662812,3.09918e-05
0.00296949,0.000182479
0.0165601,0.000658691
0.00176113,3.13188e-05
0.0106327,0.000111554
0.00123359,2.91257e-05
0.00297767,2.20102e-05
0.00181743,3.47035e-05
0.00472409,0.000457782
0.000509952,3.15171e-06
0.00676176,-3.35831e-16
0.00136831,3.98705e-05
0.00726136,2.37487e-05
0.00386995,0.000658683
0.00272311,5.87015e-05
0.00867549,0.000644076
0.00767896,3.20343e-16
0.00248685,7.767e-05
0.00396906,0.000926234
0.00428745,0.000163899
0.0105469,2.14085e-05
0.0109633,0.000735546
0.00121783,1.23986e-06
0.00389266,0.00019294
0.00636524,1.57111e-05
0.00498416,0.00179876
0.000395809,3.20403e-05
0.0112665,0.00139333
0.0162039,4.69592e-05
0.0176102,4.27342e-05
0.00192085,1.1716e-09
0.00534096,0.000350719
0.00368644,4.88649e-05
0.0167016,0.000350629
0.00619687,0.000373603
0.000626047,1.93893e-05
0.00173075,7.04507e-05
0.00155796,0.000106551
0.00617904,6.98566e-06
0.00304057,0.00139911
0.0196501,0.000594433
0.00128285,3.23045e-05
0.00245899,0.000294089
0.00191132,7.92955e-06
0.00190998,0.000276619
0.0114141,0.000773054
0.00394672,0.000284193
0.0058455,0
0.0264622,0.000224667
0.0117174,0.00796335
0.00124088,1.73346e-05
0.00508863,0.00196763
0.00572517,1.76079e-05
0.00368792,0.00017066
0.0279104,0.00110061
0.0066518,9.4285e-06
0.0238634,0.00430144
0.00885263,0.000696563
0.0160476,0.00655238
0.00541585,0.000410681
0.00197953,0.000214019
0.00288241,0.000995894
0.0147179,1.61405e-05
0.00471723,3.89059e-05
0.00508795,4.30208e-06
0.011181,0.000402199
0.00567615,1.95349e-05
0.0038283,0.000283103
0.016954,0.0020608
0.0100607,0.0011068
0.00545732,0.00129125
0.00171332,1.08977e-06
0.00102756,0.000240213
0.00244204,0.000783242
0.00703646,0.00152478
0.00703867,1.72356e-06
0.00599511,-3.35831e-16
0.017943,0.00586876
0.000771354,1.32057e-05
0.0209764,0.0021587
0.0430088,0.0147196
0.0110149,0.000273793
0.011004,0.00610216
0.00371029,0
0.000825936,8.36275e-05
0.00369672,0.000559075
0.00233816,0.000681656
0.0112388,4.40176e-06
0.00282509,2.237e-05
0.000193906,2.16489e-06
0.0139056,0.00141945
0.00452023,0.000132579
0.00940254,0.00265338
0.00260092,6.00704e-05
0.00258927,8.47323e-10
0.0169167,0.00352888
0.00160882,0.000124964
0.0028931,0.000566321
0.00939916,2.96023e-07
0.0115034,0.000820368
0.00232048,0.00015441
0.0051318,1.54058e-06
0.00141559,8.7448e-07
0.00698612,0.000780777
0.0312193,0.000689704
0.00122595,1.47085e-05
0.00462709,0.00250952
0.00269081,0.00107599
0.00301996,0.000521919
0.00539784,0.00206732
0.00263366,0.000104982
0.00374914,0.00120641
0.0143129,2.49318e-06
0.00727805,0.00190481
0.0146932,1.76079e-05
0.0292955,0.0100069
0.00387055,0.000302967
0.00528341,5.65428e-06
0.00152145,7.94453e-05
0.00475034,0.0024448
0.0013825,0.000119577
0.000926828,2.93462e-06
0.00558059,6.48906e-05
0.00534269,0.00213498
0.0051615,3.10457e-05
0.00132634,1.30891e-06
0.00237416,1.29603e-05
0.0146663,0.000539396
0.00207093,0.000802652
0.00974517,7.19128e-05
0.00416534,0.00018002
0.0235322,0.0111098
0.00113123,9.6815e-06
0.0072414,0.00333291
0.00694489,0.000194181
0.00770608,2.40728e-06
0.00962318,9.8961e-05
0.0050208,2.93477e-05
0.00657707,0.000232336
0.00272469,0.00109121
0.0511834,0.00695579
0.00311552,-3.35831e-16
0.00942169,1.46731e-05
0.00535106,0.00191131
0.00976583,0.000179022
0.00180548,0.000726206
0.00325478,0.000322935
0.00965645,2.93449e-06
0.00366063,0.000302363
0.00222809,4.99893e-05
0.00140084,0
0.00715315,8.4313e-05
0.0130023,0.000668699
0.0021128,0.000122837
0.00399598,2.75551e-07
0.0134433,0.000140409
0.00669062,8.22632e-05
0.00137469,5.65452e-05
0.000982691,3.79981e-06
0.00905965,0.00618401
0.00948242,1.46724e-06
0.0296872,0.000810797
0.00534611,0.000605966
0.000648876,0.000104983
0.0152678,0.0069311
0.007194,0.00210194
0.0253521,0.000121217
0.00222982,0.000285437
0.00192735,0.000717921
0.00648261,0.000910209
0.021067,0.005602
0.00248063,0.000675516
0.000712406,0.000144193
0.0264368,0.00115403
0.0174586,1.46724e-06
0.00310416,0.000163476
0.0078523,3.72011e-05
0.00712462,0.000138487
0.00219901,0.000680962
0.00821002,0.00253184
0.00156619,0.000152765
0.00854287,0.000236976
0.0109427,0.000207927
0.00516984,4.40176e-06
0.00599562,5.88132e-09
0.00271945,1.32577e-06
0.0178541,0.00100853
0.00229744,0.000130107
0.00797892,3.20343e-16
0.00196591,4.18386e-05
0.0109562,0.00114534
0.00575125,3.20343e-16
0.000461645,2.83644e-05
0.00954082,0.00316095
0.0195941,0.0118691
0.0239152,0.00333467
0.0185104,0.000343418
0.00634942,0.00140167
0.00110296,0
0.0108519,6.51197e-05
0.00704859,0.00151354
0.00117546,2.32972e-05
0.00294863,4.36559e-06
0.00822878,0
0.00348274,0.00150519
0.00406862,0.000975452
0.0355466,0.00449024
0.000799343,0.000353133
0.0065253,0.00146944
0.0212546,0.000878111
0.0295271,2.68017e-05
0.00546857,9.65125e-06
0.00439286,3.20343e-16
0.0041673,0
0.00426161,3.20343e-16
0.000798435,0.000370926
0.0152044,0.0025253
0.00544418,0.00121185
0.00272711,0.00101888
0.0137631,0.0095672
0.0168919,0.00414913
0.00151722,6.63039e-05
0.00267212,1.54053e-06
0.00262728,1.39285e-06
0.000753708,-3.35831e-16
0.00376855,0.0018558
0.00873107,0.00316179
0.00781097,0.000208134
0.00313512,9.79198e-05
0.00166536,0.000658559
0.0164896,0.00149766
0.00262785,1.46724e-06
0.000731985,0.000194945
0.0103,0.000117428
0.00843892,1.36484e-05
0.00762039,0.000189801
0.00122308,3.88851e-05
0.00550303,0
0.00201335,0.000808478
0.000715718,4.16012e-05
0.00105068,0.000338542
0.003804,5.78362e-05
0.0137384,0.00796351
0.0161585,0.000135979
0.000585089,1.07968e-05
0.0203978,0.00114347
0.00155114,4.40176e-06
0.00143869,0.00036595
0.00230596,0.000389517
0.0256587,0.0141907
0.00688796,0.00123813
0.000984836,6.0725e-05
0.00542648,0.00353537
0.0064113,0.000383046
0.0224416,0.000844605
0.00449532,0.00082145
0.00145589,0.000381089
0.018506,0.000263016
0.00615762,3.46434e-05
0.00309379,0.000644007
0.000902609,0.000359914
0.00207313,0.000238282
0.00368305,0.00146017
0.00504091,3.40576e-08
0.000943093,0.000297302
0.0370215,0.0133562
0.00415269,0.00225326
0.000595355,1.81624e-05
0.00402932,5.16956e-05
0.00620413,0.00375678
0.00533718,7.73234e-05
0.000647294,0.000192533
0.0123099,0
0.0331543,0.00537649
0.00519512,3.36428e-05
0.0119907,2.93449e-06
0.0052937,0.000243611
0.00447464,2.92893e-06
0.00134293,3.82606e-05
0.000641424,4.55983e-05
0.00087747,1.20622e-05
0.00288775,3.20343e-16
0.0128684,0.000589604
0.00598902,4.64963e-05
0.00980399,-3.35831e-16
0.00446522,0.000347105
0.00430321,0.000839394
0.00149729,2.2578e-05
0.00786305,0.00147359
0.00333403,0.00175675
0.00248673,9.07225e-05
0.00578189,0
0.00559482,3.57102e-06
0.00172039,0.000126844
0.00295484,3.44571e-05
0.00368628,0.000496757
0.0176232,0.00360985
0.0322523,0.010742
0.00248699,9.61449e-05
0.00274732,5.25198e-05
0.0412747,0.00778885
0.0223123,0.000700051
0.000624128,1.8684e-08
0.00843548,0.00134306
0.012607,0.00186334
0.000800446,0.000267894
0.00573507,0.00194162
0.0117665,0.000711178
0.0084831,0.00100655
0.00511436,7.19693e-06
0.0121444,0.00427149
0.00589059,0.000715085
0.0214146,0.00270581
0.00106505,0.000504999
0.00218545,0.000631942
0.0116041,3.20343e-16
0.0218046,0.000496111
0.00501684,0.000746503
0.0023753,1.24146e-07
0.00723803,0.00345664
0.00188359,0.000132055
0.00981121,0.000140925
0.00538384,0.00282981
0.00120971,9.06871e-05
0.00547773,9.23574e-06
0.00299,0
0.00337377,0.000430417
0.00318596,1.32745e-05
0.0125477,0.00280468
0.00134339,4.9248e-05
0.00104734,0.000456378
0.00417976,8.85496e-05
0.00389124,8.03749e-05
0.0165005,0.00114656
0.00725979,0.000966727
0.00423115,8.78383e-06
0.000809567,3.72198e-06
0.012764,2.237e-05
0.00540282,0.00136179
0.00536152,0.000901562
0.00144022,0.000134272
0.00152525,1.24718e-05
0.00455517,3.6968e-05
0.00571296,0.000460001
0.0136752,0.00133572
0.0114634,0.0014331
0.00363882,0.000365394
0.00432084,0.00162403
0.0143489,0.00280979
0.00405306,2.68176e-05
0.00182779,0.000236464
0.0522864,0.0117739
0.0138229,0.000176487
0.00637543,3.58647e-05
